job_id,job_title,company,sector,location,country,remote_type,experience_level,salary_usd_annual,required_skills,primary_llm_mentioned,education_required,date_posted,job_description_length,applies_count,visa_sponsorship,years_experience_min,company_size,is_contract,has_equity
AIJOB01098,AI Ethics Researcher,Uber AI,Government,"Austin, TX",TX,Hybrid,Mid (2-5 yrs),70435,"LangChain, RLHF, MLflow, AWS SageMaker",Llama,PhD,2024-06-09,2276,3336,No,2,5000+,Full-time,No
AIJOB01099,Prompt Engineer,DataBricks,Media,"Los Angeles, CA",CA,Hybrid,Senior (5-8 yrs),174740,"Docker, CUDA, RAG, Vector Databases, TensorFlow",None,Bootcamp/Self-taught,2024-04-06,1928,2421,Maybe,4,201-1000,Full-time,No
AIJOB01100,AI Research Scientist,Samsung AI,Tech,"Chicago, IL",IL,Hybrid,Senior (5-8 yrs),159355,"JAX, GCP Vertex AI, PyTorch, SQL, ChromaDB",GPT-4,Bachelor's,2024-08-08,2480,2449,No,4,1001-5000,Full-time,Yes
AIJOB01101,GenAI Developer,Scale AI,Automotive,"Toronto, Canada",Canada,Remote,Senior (5-8 yrs),176946,"SQL, Fine-tuning, dbt, Pinecone, AWS SageMaker, FastAPI, Hugging Face Transformers",None,PhD,2024-02-13,2407,3190,No,4,5000+,Contract,No
AIJOB01102,AI Platform Engineer,Stability AI,Energy,"Zurich, Switzerland",Switzerland,Remote,Staff/Principal (8+ yrs),95734,"JAX, Azure ML, C++, FastAPI, Vector Databases, GCP Vertex AI, Spark",None,Bachelor's,2024-03-28,2423,3048,Yes,6,5000+,Full-time,Yes
AIJOB01103,Reinforcement Learning Engineer,ByteDance,Defense,"Stockholm, Sweden",Sweden,Hybrid,Staff/Principal (8+ yrs),275181,"C++, LlamaIndex, AWS SageMaker",Llama,Bootcamp/Self-taught,2024-12-05,2150,3691,Yes,6,1-50,Part-time,No
AIJOB01104,Foundation Model Engineer,IBM Watson,Media,"Amsterdam, Netherlands",Netherlands,On-site,Senior (5-8 yrs),146231,"Rust, Docker, OpenAI API",Gemini,Bootcamp/Self-taught,2025-02-19,729,349,Yes,4,51-200,Full-time,Yes
AIJOB01105,Foundation Model Engineer,Snowflake,Energy,"Los Angeles, CA",CA,On-site,Senior (5-8 yrs),179920,"ChromaDB, Kubernetes, SQL",None,Bachelor's,2024-02-28,1678,2371,Yes,4,1-50,Contract,No
AIJOB01106,AI Safety Researcher,Uber AI,Media,"London, UK",UK,Remote,Mid (2-5 yrs),89409,"Azure ML, GCP Vertex AI, LlamaIndex",BLOOM,Master's,2024-10-22,1205,3381,No,2,1-50,Full-time,No
AIJOB01107,Foundation Model Engineer,Meta AI,Finance,"Bangalore, India",India,On-site,Entry (0-2 yrs),77720,"OpenAI API, LlamaIndex, dbt, RAG, Python",None,Master's,2024-01-07,626,52,Yes,0,5000+,Full-time,No
AIJOB01108,AI Infrastructure Engineer,Mistral AI,Energy,"Berlin, Germany",Germany,Hybrid,Senior (5-8 yrs),121557,"LangChain, Kubernetes, Weights & Biases, Fine-tuning, PyTorch",Phi,PhD,2024-06-10,2357,2947,Yes,4,201-1000,Full-time,No
AIJOB01109,NLP Engineer,Microsoft AI,Education,"Bangalore, India",India,Remote,Mid (2-5 yrs),97649,"MLflow, Rust, Pinecone, Vector Databases, OpenAI API",BLOOM,Bachelor's,2024-02-05,1728,2097,No,2,1001-5000,Full-time,Yes
AIJOB01110,GenAI Developer,DataBricks,Retail,"San Francisco, CA",CA,Hybrid,Entry (0-2 yrs),94116,"CUDA, FastAPI, C++, Fine-tuning, TensorFlow",Mistral,Bachelor's,2024-10-05,1669,3535,No,0,1001-5000,Full-time,No
AIJOB01111,Data Scientist (AI/ML),OpenAI,Healthcare,"Boston, MA",MA,Hybrid,Senior (5-8 yrs),144851,"RAG, AWS SageMaker, Kubernetes",Grok,PhD,2024-02-29,1282,1941,No,4,1001-5000,Full-time,Yes
AIJOB01112,AI Platform Engineer,Hugging Face,Finance,"Chicago, IL",IL,Remote,Staff/Principal (8+ yrs),207827,"AWS SageMaker, Hugging Face Transformers, Pinecone, TensorFlow",Mistral,PhD,2024-06-24,1988,323,Yes,6,1-50,Full-time,No
AIJOB01113,AI Product Manager,OpenAI,Retail,"Austin, TX",TX,Hybrid,Mid (2-5 yrs),127227,"Fine-tuning, C++, Docker, PyTorch, Azure ML",None,Master's,2025-02-22,305,564,No,2,51-200,Full-time,Yes
AIJOB01114,AI Ethics Researcher,Accenture AI,Defense,"Los Angeles, CA",CA,Remote,Mid (2-5 yrs),119814,"CUDA, LangChain, Docker, Spark, C++, dbt, FastAPI",Phi,Bachelor's,2025-03-14,1598,3263,Yes,2,1-50,Full-time,No
AIJOB01115,ML Engineer,Tesla AI,Energy,"Tel Aviv, Israel",Israel,Remote,Staff/Principal (8+ yrs),205415,"Spark, MLflow, Python, ChromaDB, Hugging Face Transformers, FastAPI, Pinecone",Mistral,Master's,2024-12-21,1404,3578,No,6,201-1000,Full-time,No
AIJOB01116,AI Product Manager,Meta AI,Finance,"Berlin, Germany",Germany,On-site,Staff/Principal (8+ yrs),213138,"Docker, OpenAI API, Python, Spark, Fine-tuning, Weaviate",None,PhD,2024-03-04,1409,3187,No,6,1-50,Full-time,No
AIJOB01117,AI Safety Researcher,Apple ML,Media,"Dublin, Ireland",Ireland,Hybrid,Entry (0-2 yrs),100283,"RLHF, Spark, Weights & Biases, Azure ML, Pinecone, Kubernetes",None,Bachelor's,2024-10-07,2245,1851,Yes,0,201-1000,Full-time,No
AIJOB01118,AI Platform Engineer,Amazon AWS AI,Energy,"Tokyo, Japan",Japan,On-site,Entry (0-2 yrs),69274,"Pinecone, C++, Spark, CUDA",GPT-4,Bachelor's,2024-06-27,845,1438,No,0,51-200,Part-time,No
AIJOB01119,LLM Engineer,Google DeepMind,Automotive,"Paris, France",France,On-site,Mid (2-5 yrs),113981,"Weights & Biases, Spark, Azure ML",Gemini,PhD,2024-11-08,571,90,Yes,2,1001-5000,Full-time,No
AIJOB01120,Computer Vision Engineer,Snowflake,Defense,"Zurich, Switzerland",Switzerland,Remote,Entry (0-2 yrs),83238,"FastAPI, Kubernetes, C++, Weaviate, Spark",Grok,Master's,2024-05-18,891,600,No,0,5000+,Part-time,Yes
AIJOB01121,RAG Engineer,Deloitte AI,Healthcare,"Berlin, Germany",Germany,Hybrid,Staff/Principal (8+ yrs),239798,"Fine-tuning, OpenAI API, Hugging Face Transformers, C++, Azure ML, TensorFlow, Vector Databases",None,Bachelor's,2024-05-10,357,1095,No,6,51-200,Full-time,Yes
AIJOB01122,RAG Engineer,Scale AI,Education,"New York, NY",NY,Remote,Entry (0-2 yrs),84956,"Fine-tuning, LangChain, MLflow, RAG, OpenAI API, PyTorch, Vector Databases",Phi,Master's,2024-07-14,995,239,Maybe,0,51-200,Contract,Yes
AIJOB01123,AI Product Manager,Adobe Firefly,Tech,"Chicago, IL",IL,On-site,Mid (2-5 yrs),122646,"TensorFlow, ChromaDB, Azure ML, OpenAI API",Phi,Bachelor's,2024-07-31,2204,1958,No,2,1-50,Full-time,No
AIJOB01124,AI Research Scientist,Amazon AWS AI,Healthcare,"Zurich, Switzerland",Switzerland,On-site,Senior (5-8 yrs),119138,"OpenAI API, SQL, RLHF, TensorFlow, JAX, PyTorch",None,Bachelor's,2024-01-14,1136,2224,No,4,5000+,Full-time,No
AIJOB01125,LLM Engineer,SAP AI,Media,"Tel Aviv, Israel",Israel,Remote,Staff/Principal (8+ yrs),258803,"Rust, C++, Docker",Mistral,PhD,2024-03-02,2331,464,No,6,5000+,Contract,No
AIJOB01126,AI Infrastructure Engineer,Amazon AWS AI,Government,"Bangalore, India",India,Remote,Entry (0-2 yrs),55556,"PyTorch, LlamaIndex, C++, Kubernetes, FastAPI, AWS SageMaker",Gemini,Bachelor's,2024-05-05,1927,73,Yes,0,51-200,Full-time,No
AIJOB01127,LLM Engineer,Palantir,Government,"San Francisco, CA",CA,Hybrid,Mid (2-5 yrs),115992,"Rust, C++, Vector Databases, Hugging Face Transformers, RAG, SQL",Gemini,Master's,2024-06-05,1220,3790,Yes,2,1001-5000,Full-time,No
AIJOB01128,NLP Engineer,Meta AI,Defense,"Berlin, Germany",Germany,Remote,Entry (0-2 yrs),60496,"ChromaDB, Weaviate, Azure ML, LangChain, RAG",Claude,Master's,2024-06-25,1609,3922,Maybe,0,5000+,Part-time,Yes
AIJOB01129,AI Ethics Researcher,Microsoft AI,Retail,"Sydney, Australia",Australia,Hybrid,Staff/Principal (8+ yrs),197691,"JAX, Fine-tuning, Docker, Vector Databases, Weaviate, CUDA, Pinecone",None,Master's,2025-02-14,540,3728,Yes,6,5000+,Full-time,No
AIJOB01130,AI Engineer,JPMorgan AI,Defense,"Bangalore, India",India,On-site,Mid (2-5 yrs),116509,"ChromaDB, LangChain, PyTorch",Grok,Bachelor's,2024-10-12,2090,1241,Yes,2,1001-5000,Full-time,No
AIJOB01131,Foundation Model Engineer,Hugging Face,Energy,"Chicago, IL",IL,Hybrid,Mid (2-5 yrs),116362,"C++, OpenAI API, Rust, GCP Vertex AI",None,Bachelor's,2025-01-08,2090,1117,No,2,1-50,Full-time,Yes
AIJOB01132,AI Safety Researcher,Apple ML,Education,"Austin, TX",TX,Remote,Staff/Principal (8+ yrs),215189,"MLflow, CUDA, Python, Hugging Face Transformers",Gemini,Master's,2024-04-05,907,3558,Yes,6,201-1000,Full-time,Yes
AIJOB01133,MLOps Engineer,Meta AI,Defense,"New York, NY",NY,Remote,Entry (0-2 yrs),90332,"RAG, Kubernetes, Rust, AWS SageMaker, Weights & Biases, MLflow, JAX",Grok,Bachelor's,2024-10-07,2414,2144,No,0,5000+,Part-time,Yes
AIJOB01134,Prompt Engineer,Microsoft AI,Retail,"San Francisco, CA",CA,Remote,Staff/Principal (8+ yrs),216327,"RAG, ChromaDB, FastAPI",None,Bachelor's,2025-03-14,2325,835,Maybe,6,5000+,Full-time,No
AIJOB01135,AI Safety Researcher,Scale AI,Retail,"Tokyo, Japan",Japan,Remote,Staff/Principal (8+ yrs),191210,"Rust, Weights & Biases, GCP Vertex AI, AWS SageMaker, Weaviate, TensorFlow, FastAPI",Mistral,Bachelor's,2024-01-05,394,3783,No,6,5000+,Full-time,No
AIJOB01136,GenAI Developer,Mistral AI,Finance,"London, UK",UK,On-site,Staff/Principal (8+ yrs),234707,"RLHF, TensorFlow, LangChain, Pinecone",None,Master's,2025-01-05,1812,2853,No,6,5000+,Full-time,No
AIJOB01137,NLP Engineer,Hugging Face,Media,"San Francisco, CA",CA,Remote,Mid (2-5 yrs),133551,"TensorFlow, Azure ML, OpenAI API",Llama,Master's,2024-05-13,2128,1327,No,2,5000+,Full-time,Yes
AIJOB01138,AI Safety Researcher,Deloitte AI,Healthcare,"Chicago, IL",IL,Remote,Senior (5-8 yrs),116854,"LangChain, PyTorch, Weaviate",GPT-4,PhD,2024-03-16,675,2830,No,4,51-200,Full-time,No
AIJOB01139,AI Platform Engineer,Samsung AI,Government,"San Francisco, CA",CA,Remote,Senior (5-8 yrs),166129,"PyTorch, Pinecone, Azure ML, JAX",Mistral,Bootcamp/Self-taught,2024-07-19,2215,941,No,4,201-1000,Full-time,Yes
AIJOB01140,NLP Engineer,Accenture AI,Energy,"Paris, France",France,Remote,Mid (2-5 yrs),123883,"Python, AWS SageMaker, TensorFlow",Claude,Bootcamp/Self-taught,2024-08-20,1659,449,No,2,1001-5000,Part-time,No
AIJOB01141,AI Product Manager,Palantir,Media,"Zurich, Switzerland",Switzerland,Remote,Senior (5-8 yrs),141965,"LangChain, PyTorch, CUDA, RLHF, SQL, Hugging Face Transformers",Mistral,Bachelor's,2024-12-06,649,533,No,4,5000+,Full-time,Yes
AIJOB01142,LLM Engineer,Salesforce Einstein,Government,Singapore,Singapore,On-site,Mid (2-5 yrs),137238,"Weights & Biases, Spark, Fine-tuning, TensorFlow, Azure ML, Rust, LlamaIndex",Mistral,Bachelor's,2024-03-06,2058,1792,No,2,51-200,Part-time,No
AIJOB01143,Computer Vision Engineer,JPMorgan AI,Automotive,"Chicago, IL",IL,Hybrid,Senior (5-8 yrs),145948,"Spark, Hugging Face Transformers, JAX, LlamaIndex, RLHF",Llama,Master's,2025-03-24,403,448,No,4,201-1000,Full-time,Yes
AIJOB01144,MLOps Engineer,Salesforce Einstein,Healthcare,"Tel Aviv, Israel",Israel,On-site,Senior (5-8 yrs),153390,"Azure ML, Weaviate, Fine-tuning, TensorFlow",BLOOM,Bachelor's,2024-05-12,1601,3110,Yes,4,51-200,Contract,No
AIJOB01145,Data Scientist (AI/ML),Deloitte AI,Media,"Bangalore, India",India,On-site,Staff/Principal (8+ yrs),193769,"CUDA, Fine-tuning, MLflow, Rust, RAG, Azure ML",None,Bootcamp/Self-taught,2024-09-17,832,1140,Maybe,6,5000+,Contract,No
AIJOB01146,AI Ethics Researcher,Stability AI,Tech,"Dublin, Ireland",Ireland,On-site,Staff/Principal (8+ yrs),200560,"AWS SageMaker, Vector Databases, RLHF, TensorFlow, dbt, Hugging Face Transformers, ChromaDB",Llama,Bachelor's,2024-05-18,745,3312,No,6,5000+,Full-time,No
AIJOB01147,AI Research Scientist,Accenture AI,Media,"Paris, France",France,Remote,Mid (2-5 yrs),88293,"AWS SageMaker, PyTorch, Weights & Biases, Fine-tuning",None,Master's,2024-05-19,752,627,Yes,2,1001-5000,Contract,No
AIJOB01148,AI Solutions Architect,ByteDance,Finance,"Boston, MA",MA,Remote,Mid (2-5 yrs),81486,"Python, RAG, dbt, MLflow",Mistral,PhD,2025-02-06,714,2756,No,2,1001-5000,Contract,No
AIJOB01149,LLM Engineer,IBM Watson,Energy,"Bangalore, India",India,Remote,Mid (2-5 yrs),141571,"Kubernetes, AWS SageMaker, JAX, GCP Vertex AI, dbt, ChromaDB",None,PhD,2025-03-14,565,2173,No,2,5000+,Contract,No
AIJOB01150,Deep Learning Engineer,Cohere,Retail,"Amsterdam, Netherlands",Netherlands,On-site,Staff/Principal (8+ yrs),169509,"CUDA, LangChain, C++, PyTorch, Hugging Face Transformers",Falcon,Master's,2024-01-10,1442,346,No,6,51-200,Full-time,Yes
AIJOB01151,Deep Learning Engineer,ByteDance,Energy,"Sydney, Australia",Australia,Hybrid,Entry (0-2 yrs),57508,"Python, C++, Kubernetes, Vector Databases, LlamaIndex, LangChain",None,Master's,2024-09-27,539,839,Yes,0,51-200,Full-time,Yes
AIJOB01152,AI Safety Researcher,Snowflake,Finance,"Seattle, WA",WA,Remote,Entry (0-2 yrs),50000,"Python, OpenAI API, AWS SageMaker",None,Bachelor's,2024-05-21,2333,3071,Yes,0,1001-5000,Contract,No
AIJOB01153,ML Engineer,Hugging Face,Finance,"Chicago, IL",IL,On-site,Entry (0-2 yrs),61949,"dbt, MLflow, SQL, FastAPI, PyTorch",None,Master's,2024-03-20,1466,3472,Maybe,0,1001-5000,Contract,Yes
AIJOB01154,AI Solutions Architect,Uber AI,Healthcare,"London, UK",UK,Remote,Entry (0-2 yrs),53329,"Kubernetes, GCP Vertex AI, Pinecone, Hugging Face Transformers, MLflow",Command R,Master's,2024-08-12,2117,2150,No,0,1001-5000,Full-time,No
AIJOB01155,ML Engineer,Meta AI,Defense,"Bangalore, India",India,Remote,Mid (2-5 yrs),142511,"Fine-tuning, Python, Weaviate",None,Master's,2024-07-31,933,541,Maybe,2,5000+,Contract,No
AIJOB01156,Deep Learning Engineer,Morgan Stanley AI,Tech,"Tel Aviv, Israel",Israel,Hybrid,Senior (5-8 yrs),177265,"OpenAI API, Vector Databases, GCP Vertex AI, Kubernetes, PyTorch, RLHF, Fine-tuning",Claude,Bachelor's,2024-03-02,1474,2250,Yes,4,5000+,Full-time,Yes
AIJOB01157,Foundation Model Engineer,Amazon AWS AI,Finance,"San Francisco, CA",CA,Remote,Entry (0-2 yrs),61329,"OpenAI API, Rust, FastAPI, LlamaIndex, JAX",Gemini,Master's,2024-05-11,455,3243,Maybe,0,5000+,Full-time,Yes
AIJOB01158,AI Solutions Architect,Stability AI,Finance,"Amsterdam, Netherlands",Netherlands,Remote,Staff/Principal (8+ yrs),281087,"RAG, Rust, RLHF",None,Master's,2024-08-29,784,1017,No,6,201-1000,Full-time,No
AIJOB01159,AI Research Scientist,Apple ML,Retail,"Austin, TX",TX,Remote,Entry (0-2 yrs),82370,"JAX, AWS SageMaker, C++, LlamaIndex, RAG, TensorFlow",GPT-4,Master's,2024-02-29,2440,3150,No,0,51-200,Full-time,Yes
AIJOB01160,Prompt Engineer,SAP AI,Media,"Zurich, Switzerland",Switzerland,Remote,Mid (2-5 yrs),103568,"Pinecone, TensorFlow, Kubernetes, Python, AWS SageMaker",None,Master's,2024-10-04,605,3344,Yes,2,51-200,Full-time,Yes
AIJOB01161,LLM Engineer,Uber AI,Defense,"Tel Aviv, Israel",Israel,Hybrid,Staff/Principal (8+ yrs),110021,"RAG, MLflow, AWS SageMaker, JAX, CUDA, Kubernetes, Weights & Biases",None,PhD,2025-01-25,1253,1279,No,6,1-50,Full-time,Yes
AIJOB01162,Prompt Engineer,JPMorgan AI,Finance,"Tel Aviv, Israel",Israel,Remote,Senior (5-8 yrs),211855,"Vector Databases, Pinecone, C++, Rust",BLOOM,Master's,2025-01-28,1310,2270,No,4,1-50,Full-time,No
AIJOB01163,Reinforcement Learning Engineer,Stability AI,Automotive,"Austin, TX",TX,On-site,Staff/Principal (8+ yrs),149975,"ChromaDB, Azure ML, FastAPI, Vector Databases",Falcon,Bachelor's,2024-03-09,486,3132,No,6,5000+,Full-time,Yes
AIJOB01164,Deep Learning Engineer,DataBricks,Healthcare,"Berlin, Germany",Germany,Remote,Entry (0-2 yrs),50000,"FastAPI, Weights & Biases, C++, Azure ML, JAX, Docker",Command R,Bachelor's,2024-05-29,564,1818,Yes,0,1001-5000,Full-time,No
AIJOB01165,Reinforcement Learning Engineer,Apple ML,Finance,"Boston, MA",MA,Remote,Entry (0-2 yrs),82884,"Weaviate, Spark, FastAPI, Kubernetes, Vector Databases, dbt",None,Master's,2024-05-14,1557,944,No,0,51-200,Contract,Yes
AIJOB01166,LLM Engineer,Accenture AI,Media,"Dublin, Ireland",Ireland,On-site,Senior (5-8 yrs),215873,"dbt, Hugging Face Transformers, RAG, PyTorch, CUDA, ChromaDB",Mistral,Master's,2024-12-27,1949,614,Maybe,4,51-200,Full-time,No
AIJOB01167,ML Engineer,Microsoft AI,Education,"Los Angeles, CA",CA,Remote,Staff/Principal (8+ yrs),249833,"RLHF, Spark, JAX",Llama,Bootcamp/Self-taught,2024-03-10,1145,3872,No,6,5000+,Part-time,Yes
AIJOB01168,AI Ethics Researcher,Samsung AI,Tech,"Boston, MA",MA,Hybrid,Mid (2-5 yrs),121165,"Fine-tuning, Weights & Biases, Pinecone, Vector Databases, SQL, PyTorch, JAX",None,PhD,2024-04-21,2417,3772,Maybe,2,1001-5000,Full-time,Yes
AIJOB01169,ML Engineer,Goldman Sachs AI,Defense,"Boston, MA",MA,Hybrid,Senior (5-8 yrs),166058,"Azure ML, Rust, Python",None,PhD,2024-05-12,2242,829,No,4,1-50,Part-time,Yes
AIJOB01170,Reinforcement Learning Engineer,SAP AI,Education,"Amsterdam, Netherlands",Netherlands,Hybrid,Staff/Principal (8+ yrs),230722,"dbt, Spark, Weights & Biases, GCP Vertex AI",GPT-4,Master's,2024-06-09,2197,2057,No,6,201-1000,Full-time,Yes
AIJOB01171,LLM Engineer,SAP AI,Healthcare,"Paris, France",France,On-site,Entry (0-2 yrs),79562,"LlamaIndex, CUDA, Hugging Face Transformers, Vector Databases, OpenAI API",None,Master's,2024-09-26,1144,748,Yes,0,51-200,Full-time,No
AIJOB01172,AI Infrastructure Engineer,Meta AI,Media,"London, UK",UK,Hybrid,Entry (0-2 yrs),73543,"C++, Azure ML, Spark, Vector Databases, Fine-tuning, SQL",Command R,Bachelor's,2025-03-03,1506,655,No,0,5000+,Full-time,Yes
AIJOB01173,RAG Engineer,JPMorgan AI,Healthcare,"Zurich, Switzerland",Switzerland,Hybrid,Staff/Principal (8+ yrs),203751,"Hugging Face Transformers, LangChain, C++, Fine-tuning, ChromaDB",Grok,Bachelor's,2024-01-17,1038,3069,No,6,5000+,Contract,Yes
AIJOB01174,Computer Vision Engineer,DataBricks,Education,"Chicago, IL",IL,Remote,Mid (2-5 yrs),108760,"PyTorch, Fine-tuning, Weaviate",Claude,PhD,2025-02-28,379,3784,Yes,2,1-50,Full-time,Yes
AIJOB01175,ML Engineer,Scale AI,Defense,"San Francisco, CA",CA,On-site,Senior (5-8 yrs),129642,"OpenAI API, JAX, Hugging Face Transformers, Fine-tuning, RLHF, C++, Docker",None,Bachelor's,2024-05-29,763,3544,No,4,51-200,Full-time,No
AIJOB01176,AI Ethics Researcher,Tesla AI,Defense,"Stockholm, Sweden",Sweden,Remote,Mid (2-5 yrs),104442,"PyTorch, Weights & Biases, RAG, FastAPI, GCP Vertex AI, Docker, JAX",Falcon,PhD,2024-04-23,1631,455,No,2,51-200,Contract,Yes
AIJOB01177,Reinforcement Learning Engineer,Nvidia,Government,"Tel Aviv, Israel",Israel,Remote,Mid (2-5 yrs),76479,"Hugging Face Transformers, JAX, ChromaDB",BLOOM,Master's,2025-03-16,1522,3173,No,2,1001-5000,Full-time,No
AIJOB01178,AI Ethics Researcher,Apple ML,Defense,"Chicago, IL",IL,Hybrid,Staff/Principal (8+ yrs),196459,"RLHF, CUDA, Hugging Face Transformers, Weaviate",Falcon,Master's,2025-02-25,1830,105,No,6,1-50,Full-time,No
AIJOB01179,NLP Engineer,Adobe Firefly,Healthcare,"Los Angeles, CA",CA,Hybrid,Entry (0-2 yrs),57543,"CUDA, JAX, Python, Hugging Face Transformers, PyTorch, Weaviate",Claude,Master's,2024-07-05,979,772,No,0,201-1000,Contract,No
AIJOB01180,GenAI Developer,Stability AI,Retail,"Amsterdam, Netherlands",Netherlands,Remote,Entry (0-2 yrs),56094,"ChromaDB, Kubernetes, Hugging Face Transformers",None,Bachelor's,2024-10-20,1009,36,Maybe,0,51-200,Full-time,Yes
AIJOB01181,AI Solutions Architect,Cohere,Government,"Boston, MA",MA,On-site,Senior (5-8 yrs),154857,"SQL, JAX, Weights & Biases",Falcon,PhD,2024-01-31,436,935,Maybe,4,5000+,Full-time,No
AIJOB01182,RAG Engineer,Scale AI,Healthcare,Singapore,Singapore,Hybrid,Senior (5-8 yrs),187584,"OpenAI API, JAX, Hugging Face Transformers, AWS SageMaker",None,Master's,2025-01-21,841,39,No,4,1-50,Full-time,No
AIJOB01183,RAG Engineer,Accenture AI,Government,"London, UK",UK,Remote,Mid (2-5 yrs),128182,"FastAPI, Docker, TensorFlow, Hugging Face Transformers, JAX",Command R,PhD,2025-02-07,1908,1292,Maybe,2,5000+,Full-time,Yes
AIJOB01184,ML Engineer,Anthropic,Tech,"Berlin, Germany",Germany,Remote,Entry (0-2 yrs),50211,"OpenAI API, TensorFlow, Vector Databases, RLHF, AWS SageMaker, ChromaDB",Gemini,Master's,2024-09-11,1398,2635,Yes,0,51-200,Contract,Yes
AIJOB01185,Prompt Engineer,Microsoft AI,Media,"Toronto, Canada",Canada,Remote,Mid (2-5 yrs),90405,"LangChain, Vector Databases, Azure ML, Kubernetes",None,PhD,2024-02-08,1422,1949,No,2,5000+,Full-time,Yes
AIJOB01186,Deep Learning Engineer,Amazon AWS AI,Energy,"Berlin, Germany",Germany,Hybrid,Entry (0-2 yrs),81853,"Fine-tuning, LangChain, RLHF, Rust, FastAPI, Kubernetes, Python",Grok,Bootcamp/Self-taught,2025-03-31,1591,3592,Yes,0,1-50,Full-time,No
AIJOB01187,LLM Engineer,Meta AI,Defense,"Paris, France",France,On-site,Senior (5-8 yrs),123472,"GCP Vertex AI, LangChain, Docker",Gemini,Master's,2024-06-30,1526,983,No,4,1-50,Full-time,Yes
AIJOB01188,AI Safety Researcher,Microsoft AI,Finance,"Berlin, Germany",Germany,Remote,Staff/Principal (8+ yrs),191913,"Azure ML, MLflow, Weights & Biases, Docker",None,Master's,2024-11-05,1267,2910,No,6,201-1000,Contract,No
AIJOB01189,Prompt Engineer,Apple ML,Retail,"San Francisco, CA",CA,Remote,Mid (2-5 yrs),120891,"Vector Databases, PyTorch, Fine-tuning, JAX, Spark, RAG",None,PhD,2024-10-04,996,2422,No,2,5000+,Full-time,Yes
AIJOB01190,AI Platform Engineer,SAP AI,Energy,"Toronto, Canada",Canada,Remote,Entry (0-2 yrs),57798,"dbt, AWS SageMaker, Fine-tuning, Docker, PyTorch, Pinecone, GCP Vertex AI",Falcon,Master's,2025-01-01,1003,3994,No,0,1001-5000,Contract,No
AIJOB01191,Deep Learning Engineer,JPMorgan AI,Government,"San Francisco, CA",CA,Hybrid,Mid (2-5 yrs),112086,"Vector Databases, LlamaIndex, dbt, ChromaDB, FastAPI, Hugging Face Transformers",Llama,PhD,2024-05-16,628,3228,No,2,51-200,Full-time,Yes
AIJOB01192,AI Solutions Architect,Accenture AI,Automotive,"London, UK",UK,Hybrid,Entry (0-2 yrs),53191,"Hugging Face Transformers, FastAPI, AWS SageMaker, RLHF, JAX, Weaviate",Grok,PhD,2024-06-29,352,381,Maybe,0,51-200,Contract,Yes
AIJOB01193,Computer Vision Engineer,OpenAI,Healthcare,"Sydney, Australia",Australia,Hybrid,Entry (0-2 yrs),62422,"Python, Rust, JAX, SQL, MLflow, Spark, Fine-tuning",Command R,Master's,2024-03-30,301,1084,Maybe,0,201-1000,Contract,Yes
AIJOB01194,AI Safety Researcher,OpenAI,Finance,"Los Angeles, CA",CA,Remote,Senior (5-8 yrs),158634,"C++, AWS SageMaker, Spark, PyTorch, Python, MLflow",Claude,Master's,2024-02-04,1306,1528,No,4,5000+,Full-time,Yes
AIJOB01195,NLP Engineer,Uber AI,Energy,"Seattle, WA",WA,Remote,Staff/Principal (8+ yrs),142652,"RAG, CUDA, Python, MLflow",GPT-4,Bachelor's,2024-10-30,2290,2709,Yes,6,1001-5000,Full-time,Yes
AIJOB01196,AI Ethics Researcher,Google DeepMind,Tech,"Tel Aviv, Israel",Israel,On-site,Entry (0-2 yrs),75549,"RAG, AWS SageMaker, OpenAI API, MLflow",Falcon,Master's,2025-03-21,1234,1906,Yes,0,201-1000,Full-time,Yes
AIJOB01197,AI Ethics Researcher,Hugging Face,Automotive,"Paris, France",France,Hybrid,Mid (2-5 yrs),109611,"Rust, Fine-tuning, LangChain, Python",Grok,PhD,2024-04-15,2082,1237,Yes,2,51-200,Contract,Yes
AIJOB01198,Computer Vision Engineer,Morgan Stanley AI,Tech,"London, UK",UK,On-site,Senior (5-8 yrs),164917,"Hugging Face Transformers, RLHF, Vector Databases, dbt, RAG, Pinecone",BLOOM,Master's,2024-04-10,1153,3246,No,4,201-1000,Full-time,No
